Actual Labels,Predicted Labels,Decision Values
45,1,0.6922210208092558
4,1,0.5890280389545095
84,0,0.4969184149184147
0,0,0.043155122655122655
85,0,0.4743758643317466
2,0,0.47072214795008915
8,1,0.5936500697015404
15,1,0.6024739982239982
0,1,0.7736914335664337
0,0,0.02418588137009189
183,0,0.28232040182040186
0,0,0.30666517632694107
0,1,0.6108426597911892
0,0,0.17629570820476395
552,0,0.3828707779148956
0,0,0.20665126948215182
2,1,0.6880823204573207
0,0,0.3207767706150058
16,1,0.7094864857364857
108,0,0.36678693528693523
9,1,0.7946592712842713
5,1,0.5350548960843079
0,0,0.13042901542901542
0,0,0.23434348004936228
0,0,0.19985925185925182
1,0,0.4447815101565103
0,0,0.1667119824619825
0,0,0.30745515595515593
3,0,0.47972009934509907
160,0,0.31693403818403815
0,0,0.3353690198690198
0,0,0.35596165457349666
73,0,0.3408536005057745
147,1,0.6220549625812783
80,0,0.47223556998557004
2,1,0.9102030567471742
170,0,0.37088601268013044
5,1,0.6087583805083804
16,0,0.31393523143523144
0,0,0.036216838716838715
0,0,0.21096314796314794
1,1,0.8988079281829282
3,0,0.4217063769563769
4,1,0.6295771728271727
12,1,0.5787519841269839
5,1,0.6998401182151182
1,1,0.6910104895104894
0,0,0.4196181971623147
99,0,0.30361116661116655
0,0,0.4040877276318453
7,0,0.42996779609279606
33,0,0.3846366231807409
16,0,0.38368978243978236
30,1,0.6549537407037407
1,0,0.43775150013385306
1,1,0.801570707070707
3,1,0.5966066335625159
337,0,0.47667285857417435
0,1,0.6832792485292484
0,0,0.0902952047952048
83,1,0.5957073547797233
5,1,0.665096547243606
0,1,0.546838956794839
0,0,0.4493186176568531
0,0,0.012214285714285712
0,0,0.2815696021814444
7,0,0.4875584554334554
6,1,0.610486013986014
20,0,0.4301656815406815
0,1,0.7378733766233768
0,0,0.05828504828504828
50,0,0.2874137594431712
7,1,0.6840235556926733
0,0,0.015596153846153845
0,0,0.3649238122988124
2,1,0.7286514555705732
1,1,0.5544368033926859
0,0,0.1572131381690205
0,0,0.0517449494949495
81,1,0.5937181799109044
0,0,0.03503330003330003
44,1,0.6553376753964991
1,1,0.6663463203463202
115,0,0.21551001776001782
8,1,0.5398268259518259
9,1,0.6230316905316906
5,1,0.6975208103300209
2,1,0.7375782550782553
106,0,0.3027611693861693
0,0,0.030290404040404045
13,1,0.5488602508602509
2,1,0.8628644827394828
0,0,0.024460317460317457
19,0,0.4602510528687
1,1,0.5309921026685733
1,1,0.5059979954685838
0,0,0.27227069172657403
1,0,0.44209771192859415
0,0,0.21008730158730157
0,0,0.3504170551670551
3,1,0.7148267843267843
0,1,0.556062493062493
1,1,0.6323392163392163
18,1,0.5388298507048507
0,0,0.15987652625152624
1,1,0.57079773004773
0,0,0.3589711465005584
1,1,0.6179255328005326
3,1,0.6399698773448774
277,1,0.5498798562548562
45,1,0.7313303889093364
0,0,0.47805506993007
110,0,0.23734851096615805
0,0,0.3219407120657122
9,1,0.6977937077542342
0,0,0.0054285714285714284
0,1,0.58733075339693
19,0,0.4837282717282717
10,1,0.6009634972870266
0,0,0.25235939060939055
0,1,0.503510872297637
54,0,0.40818491639079857
20,1,0.661626502582385
5,0,0.3866249126690304
1,1,0.6246759421349205
41,0,0.3073281244898892
21,1,0.6394167972550326
1,0,0.2152924518292165
7,1,0.6469248806748807
116,0,0.25546850371850366
356,1,0.5010247016055838
55,1,0.5838639416139415
0,0,0.22309353146853145
4,1,0.7506101398601399
1,0,0.14754195804195805
0,0,0.07314590474884593
2,1,0.6729301531801535
0,1,0.6926207917899095
9,1,0.651697511638688
56,1,0.6023966466539996
1,1,0.5557827319739086
0,0,0.1856229881229881
81,1,0.565261589287905
1,1,0.5631180624930624
0,0,0.31783300033300044
0,0,0.0
2,0,0.32278973803973804
11,1,0.6272257442849548
0,0,0.023640151515151513
0,1,0.6416130083366925
4,1,0.6701810191442543
34,1,0.5574690864690865
21,1,0.6316346570096572
139,0,0.37155728993229004
0,0,0.3130948495948496
0,1,0.720188647781527
2,1,0.6454613719613718
3,1,0.5968602133160956
0,0,0.1504746780996781
33,0,0.4119781191031191
2,1,0.8312883717589599
0,0,0.23722904872904876
0,0,0.0
4207,0,0.17508961871461867
15843,0,0.13866629204129205
13,1,0.60452816219728
22,1,0.656006743256743
16,1,0.5686649527373211
3,1,0.6255532800532801
2,1,0.5364780774780776
25,0,0.41024968495556735
431,0,0.22256394993894993
29,0,0.45280549189372726
29,1,0.6281123969769481
2,1,0.8046799564814269
19,1,0.6152918256494109
6,0,0.43914508152666054
60,1,0.7309198374724691
293,0,0.394784161315121
0,0,0.15543670218670216
0,0,0.3836993635449518
354,0,0.3360066738816739
0,1,0.7144008195107264
0,0,0.22055695448342505
4,1,0.7851069069819069
411,0,0.40948398823398824
1155,0,0.42425670163170176
0,1,0.648169608169608
18,0,0.41312760850260843
1,1,0.7712378593628594
0,0,0.08767524142524141
316,0,0.2837749611499611
160,1,0.6680964729714731
0,0,0.07103603341103341
0,1,0.5083484848484849
788,0,0.41183676703413546
118,1,0.5807275224775227
25,1,0.6181755868400604
350,1,0.5709564388999372
215,0,0.42759387018210554
0,0,0.3765390026640027
2,1,0.638184301809302
2,1,0.5284027230938998
8,0,0.49261437173937184
1,1,0.6655811953784091
0,1,0.602295745920746
2,1,0.6204629871762225
415,0,0.3938622766122766
47,0,0.36013619713619704
2,1,0.7715503956827484
0,0,0.17284476634476637
0,0,0.13635137085137086
15,1,0.6259808239146475
1,1,0.593372890997891
14,0,0.4146886285798825
4,1,0.7720840370499816
0,0,0.375038073038073
123,0,0.38126500546237385
162,0,0.25360256410256404
123,0,0.39919012931512926
364,0,0.4519524364524365
15,1,0.6140684315684316
5,1,0.7704136419136419
1,1,0.5058732933732935
38,0,0.43609201909201906
1,1,0.5727418667933376
8,1,0.7015988528024972
36,0,0.45384386446886443
73,0,0.3938486472677649
35,0,0.4171810529511768
143,0,0.4141011415055532
5,0,0.3755433732933733
1,1,0.5255811012602806
583,0,0.41082484182484186
1,1,0.7432245948495949
219,0,0.3147773256155609
50,1,0.5173337234660766
27,1,0.5077099329119453
84,0,0.41212298812298803
161,0,0.3880411255411255
2,1,0.5785656647274294
1907,0,0.3536142811866496
1,1,0.708697385947386
449,0,0.38853350407762166
0,0,0.3222178377178377
19,1,0.6280973928032751
0,0,0.2964878279615122
0,0,0.026148989898989897
1,1,0.6895343267843266
1,1,0.6014515762015763
0,0,0.031915306915306904
34,1,0.6377037684537683
835,0,0.3617108344871502
779,0,0.4323008658008657
47,0,0.3651259522641101
1,0,0.1862252469752469
0,0,0.12346506271506269
19,0,0.4769640339021143
3,1,0.5851103479853479
0,1,0.5297606192826783
0,0,0.47315484270631325
22,0,0.40338222888222897
25,1,0.6197595365590722
20,1,0.6002789432789433
17,1,0.7673881396381397
15,1,0.5522522755022752
86,1,0.5086876147158655
1,1,0.5078239145055002
158,0,0.39802360139860127
7860,0,0.13221997446997444
2,1,0.6734365830248182
16,1,0.5956405718464541
1,0,0.3312251718869366
10,1,0.7345827483919593
0,0,0.442923996754879
2,1,0.7026669164169163
2,0,0.4463007548007548
13,1,0.6672573508362981
182,0,0.34378038791274085
106,0,0.33098249626190807
125,0,0.35381199356199344
15,1,0.7768184403315982
32,1,0.5639000444000445
0,0,0.22475944153885333
0,0,0.27260940448440446
0,0,0.33615181632093405
12,1,0.737444061055903
6,1,0.6381444627354069
121,1,0.543980268097915
0,0,0.29897421328671325
42,1,0.6098218842560947
112,1,0.5356501415251413
2,1,0.6599753543240383
0,0,0.07802164502164502
13,0,0.3397098734598735
93,1,0.5519357888843182
33,1,0.5952469058719059
5,1,0.5430174547674548
46,0,0.33212857464173257
0,0,0.046547924297924294
4561,0,0.2716206775680461
234,0,0.4145278055278056
0,0,0.049845432345432344
37,1,0.6307234154734153
0,0,0.42908805491893715
90,1,0.6291296579237757
0,1,0.7387340812781988
3,1,0.6174982239982242
34,1,0.5462729018057965
12,1,0.8319807790248968
707,0,0.40501251526251525
0,0,0.16935243188184368
1971,0,0.15940809190809188
491,0,0.444216255966256
0,0,0.01980708180708181
17,0,0.3095313436563436
2,1,0.5610385170385169
165,0,0.4746848053906878
34,0,0.44151246384334636
6,1,0.6363827879636701
3,1,0.8053655845788199
1,1,0.518673285048285
0,0,0.19872469075042606
70,1,0.6000228419241577
41,1,0.6779299311799314
6,0,0.42167859917859923
0,1,0.5788242770301594
1,0,0.44176669164169163
12,1,0.6133589425280601
0,0,0.05311120604541657
698,0,0.3650363452337136
47,1,0.5373499298688926
11,0,0.3241296152677732
0,0,0.39173880286380297
0,1,0.5480793095793096
0,0,0.09233874458874458
14,1,0.6572725207798737
207,1,0.6099526862026862
96,1,0.6060738844488843
1,1,0.7164300699300696
62,0,0.38890277777777776
39,1,0.6827038141596965
3040,0,0.26312966200466203
17,0,0.425099032546401
1,1,0.6678382728382729
27,1,0.8300991647241645
106,0,0.3714445105977614
22,1,0.5832750582750582
0,1,0.5155585595604946
0,0,0.13120438548379723
2,1,0.5003941932250755
13,1,0.6122071441630266
88,0,0.3168544984427337
44,0,0.3627463002683589
0,0,0.44824617049617055
0,1,0.602661283161283
50,0,0.30567053852580167
2,1,0.5769053395434977
1,0,0.40856845099345096
333,0,0.45040685703185696
132,1,0.540179976456292
3,1,0.6542911337028983
147,0,0.46731335769493654
0,0,0.08709551967640204
0,0,0.2567968697968698
17,1,0.6569358003108003
2,1,0.6809676573426572
3,1,0.7143227328227327
20,1,0.6406159534909536
1,0,0.4320222855575796
26,0,0.35322200022200023
752,0,0.26444197877286113
147,0,0.2095702630702631
3,1,0.6144831067625186
15,0,0.298920954776218
0,0,0.21696948665369714
2,1,0.795826433370551
352,0,0.43147698135198126
3,1,0.549996066025478
8,1,0.6585115929821811
16,1,0.641919773209247
5,1,0.7511836660071954
41,1,0.6845207708957709
866,0,0.39276478054109626
86,0,0.3612077742518919
46,1,0.6239975024975024
396,0,0.48901031734003864
95,0,0.3403609205122362
1,1,0.6558554639804639
0,0,0.2816918914418914
1,0,0.48754491341991335
0,0,0.4394417526917527
17,0,0.34466124153624145
13,1,0.6290840540178776
63,1,0.5880480542848966
25,1,0.5388123000150864
0,0,0.3725324201941848
134,0,0.3987614885114884
3,1,0.6253010306686777
5,1,0.7952114552114553
1,1,0.7583848979967399
496,0,0.19555656843156843
16,1,0.6372898710766356
19,0,0.4355912282162283
77,1,0.5272649927471909
0,0,0.2711120986856281
10,1,0.6777640202934317
14,1,0.5387161337114901
0,1,0.6562133242574422
7,0,0.4149412336029983
60,0,0.37441980241980244
0,1,0.5021513649748945
0,0,0.26985020371785073
0,1,0.8600012626262626
42,0,0.29878243978243973
128,1,0.5902462259962259
1,0,0.251794067044067
0,0,0.24281990803314332
13000,0,0.1107262876012876
1,1,0.6721549977799975
0,0,0.31330308906779486
11,1,0.6974571832965796
3,1,0.6346487956487957
21,1,0.6941928414722532
0,0,0.10730727605727607
0,0,0.3965967186408363
23,1,0.6859775918525921
14,0,0.4265562945826103
0,0,0.15977132752868048
2,1,0.6293771373535304
1,1,0.7068649797914504
0,1,0.52633894455218
0,0,0.45915621143562324
22,1,0.6150851925851928
107,0,0.34062770562770567
232,1,0.6093867798867799
693,0,0.35584516463928234
0,0,0.22956168831168827
85,1,0.5581732156732158
6,1,0.6042688145188149
696,0,0.3244782856032856
16,0,0.4546169729393412
351,0,0.31014668664668665
0,0,0.22864754689754682
8,1,0.5837518217077042
55,0,0.25134576534576536
186,0,0.38136635586635587
0,0,0.0127507215007215
20,1,0.6208726828726826
0,0,0.026490842490842485
39,1,0.6218150558591733
90,1,0.5191554279054279
3,0,0.4796756299256299
0,0,0.35370282495282496
295,0,0.4698279930853459
5,0,0.49719744574311137
3,0,0.4960504495504494
0,1,0.7118298404811564
13,1,0.574791682174035
74,1,0.6405943778443779
1,0,0.4144463175713175
1,1,0.636329795204795
99,0,0.391258103008103
0,0,0.03168942168942168
1401,0,0.29383487182751883
3,1,0.638003774003774
13,0,0.30954231879231875
0,0,0.21775810300810303
56,0,0.2826041458541458
18,1,0.6885221583971587
0,0,0.07633297258297259
59,0,0.4132956904206906
9,1,0.5321414141414141
95,0,0.4089385614385615
0,1,0.6464386863136862
1,1,0.7419251443001444
150,0,0.33249078699078694
7,1,0.7143990453990459
25,1,0.6697016039516039
11,1,0.5164417298387887
23,1,0.592451381951382
9,1,0.6822665863548215
27,0,0.3690879037841953
1,1,0.5196970806970806
49,0,0.31544681848938805
48,0,0.46652719502719486
311,0,0.43868488686647245
10,1,0.7739088874661632
0,0,0.3952508602508604
0,0,0.16584794372294367
23,1,0.5586277005158585
0,1,0.68253367302632
21,1,0.5911576062826065
0,0,0.05162301587301587
0,0,0.3284086444601149
0,1,0.7739999722499721
1,1,0.5866270535020537
0,0,0.022593406593406595
0,1,0.6134479774611354
27,1,0.5164275733165895
5,1,0.6638302612420258
0,0,0.464924750902692
0,0,0.41986149961149977
0,0,0.06454112554112554
0,0,0.08567970917970918
1,0,0.45622047968371504
2,1,0.8207890859140857
69,1,0.579596237096237
2,1,0.7422429237429238
3,1,0.6201054158260039
7,1,0.6826540199996083
0,0,0.35824377011876996
0,0,0.36537920412920405
1,1,0.5200475912975914
3,1,0.726216412672295
0,0,0.36176042013542026
5,0,0.4650577200577201
0,0,0.25825298394416046
4,0,0.48876240426240414
6,1,0.7135206043956045
0,1,0.6119366262822145
24,0,0.40660833610833597
105,1,0.5822094555771027
0,0,0.050534382284382284
10,1,0.6088775113775113
0,0,0.10320200748683721
1,0,0.4082631078072254
0,0,0.09564844877344876
0,0,0.07568339129910337
0,0,0.25815702598055545
0,0,0.2991589105339105
0,0,0.23497044622044616
17,1,0.6597253039358304
0,0,0.40393660755309374
0,0,0.40818012134923903
0,0,0.1275197857697858
10,1,0.544312604062604
2,1,0.6773710733710735
2,0,0.40572258297258307
1,0,0.3507306304806304
0,1,0.5163665860283506
1,1,0.635950604950605
4,1,0.7138173966556322
22,0,0.3972905427905428
0,0,0.43866523835641485
25,1,0.5150032190032191
0,0,0.36307257890887923
0,0,0.14879584304584303
0,0,0.12360064282123107
1,0,0.23324642411252317
184,0,0.4766630241103925
156,0,0.3287595321345321
0,0,0.2851101837618865
2,1,0.9027003552003553
33,1,0.6645884670884672
46,0,0.41376747010299636
0,0,0.025345238095238094
5,1,0.5635522116772115
0,0,0.3445956820956821
192,0,0.48164456376956366
1,0,0.30974374808198346
72,1,0.6300710400710401
8671,0,0.2842065639039323
7,1,0.6833534243534244
2,1,0.7482737123987121
11,1,0.6287906256110591
140,0,0.29088340825840836
0,0,0.07213161348455467
58,1,0.5351499056499057
15,1,0.5964414751914752
11,0,0.4340464257964256
2,1,0.5081455345308286
58,1,0.5685786976181714
67,1,0.51415043801228
573,0,0.38683453186820066
3,1,0.6739243811743814
0,1,0.5525959342944637
8,1,0.5387733655233656
7,1,0.6562668165168166
0,0,0.045438533688533685
11,1,0.6257103435779907
84,1,0.5052669830169829
0,0,0.2874973914973915
19,1,0.6248949035140987
6,1,0.6469929792429794
196,0,0.35247814277226036
20,1,0.7428983516483517
4,1,0.6649405590109922
0,0,0.4318072483072484
474,0,0.3268760888234572
0,0,0.4172847846597847
0,0,0.19906529581529575
125,1,0.6833318344022676
0,0,0.07606804306804306
22,1,0.6273311688311688
69,1,0.8020273370420431
40,0,0.35696095571095576
33,0,0.3419797147297146
89,1,0.610322705072705
2,1,0.5125671273171273
7,1,0.6211480880230879
349,1,0.5728306970806972
164,0,0.3476896893955718
1082,0,0.28022407125038706
0,0,0.05871139971139971
0,0,0.08579365079365081
164,1,0.5021274003774003
0,0,0.3150552543861366
21,0,0.4988570910084067
49,1,0.7908985458985459
7,1,0.6698044039294038
330,0,0.39264116116941183
48,0,0.47640017090752373
699,0,0.32750738722062245
5,1,0.6988873451110291
15,1,0.851313623468035
9,1,0.7385028223410574
84,0,0.40009594164005946
160,1,0.6044987651237654
1,1,0.5009203157953158
6,0,0.4296778050810559
80,0,0.44312153532741766
15,1,0.6676698024198023
3951,0,0.20190144577644575
34,1,0.5512805666555668
2,0,0.31170075349487114
146,0,0.48167425385072427
6,1,0.6948814796314795
15,0,0.47355248183189375
194,0,0.3975911162710698
0,0,0.0976961926961927
1,1,0.6512110389610392
3,1,0.7697600177600176
62,0,0.4974961982461981
562,0,0.40036251613883195
39,0,0.41220013320013327
474,1,0.5220771034521033
0,0,0.3104224386724386
0,0,0.13633084751505803
6,0,0.41835747585747574
6,1,0.6416735048577153
33,1,0.7440047175047175
312,0,0.45071500721500724
3,1,0.8260690698190699
32,1,0.7528314602064604
13,0,0.366759879009879
19,0,0.3767606282606282
6,1,0.7963844488844488
0,0,0.37511437582025825
0,1,0.7685980277892039
7,1,0.6306012321012322
22,1,0.6143753733366737
22,1,0.6878290663584784
0,0,0.11301125654531226
0,0,0.32596014073645646
19,0,0.4392907427539781
35,0,0.38611452436452454
84,0,0.4580672921849393
17,1,0.6797103868353866
2,1,0.800713383838384
197,1,0.6509196995814642
0,0,0.2893765262515263
15,1,0.877842796092796
0,0,0.30856444535856303
2,1,0.6485759014377436
31,0,0.41940942799031045
1,1,0.5892254412254413
0,1,0.6825101842601843
451,0,0.19198054723054725
45,0,0.4485868347338935
0,0,0.33365552430026113
31,0,0.43285771744595264
17,0,0.4559801318691478
0,0,0.4919496753246753
0,0,0.10722777222777219
128,0,0.3946450926524455
0,0,0.3981156082479611
74,1,0.519277160747749
36,1,0.7750447704469443
12,1,0.6301466033966033
297,0,0.3695332722832723
543,0,0.2989299793773478
6,1,0.6775673756068492
327,0,0.38852599361422896
242,0,0.21894001831501836
7,1,0.5648009074259075
0,1,0.6237308941058939
53,0,0.31778189938716256
3,1,0.640536311727488
3,0,0.390109044550221
158,0,0.31189285714285714
1,1,0.6582408527145369
5,1,0.6807452229143405
36,0,0.37308577533577536
9,0,0.49510148185148184
6,1,0.8076989326033445
3,1,0.5820717615717615
0,0,0.014770562770562773
145,0,0.30826695526695524
146,0,0.38546285658785656
1,0,0.2719564879564879
12,1,0.650957930957931
8,1,0.6511647935397934
35,1,0.6119278711484594
1,1,0.546911316624552
0,0,0.47375940725940735
3,1,0.726384115884116
6,0,0.36021352400609374
4,1,0.5688171550671551
18,0,0.38236255557308185
23,0,0.42569027742982857
7,1,0.7686140248640249
16,1,0.6258012469556585
1,1,0.7813143204834381
247,1,0.5594068847818847
91,0,0.4834691974691975
8,1,0.6693138266961796
0,1,0.7470579836829836
20,1,0.7132001119795239
11,0,0.4857217920967922
67,0,0.304935064935065
119,0,0.36902559428875215
6,1,0.6491050893550893
0,0,0.03514774114774114
13,1,0.5015113415995769
487,0,0.47123402698093103
229,0,0.39061985894222745
28,0,0.47331906981906996
165,0,0.34039989177489177
94,1,0.5448490471946353
2,1,0.6805518786768789
2,1,0.7099436900818482
0,0,0.4273337218337217
1,0,0.4988502714605656
19,1,0.7361020923520926
0,0,0.14679545536163183
2,1,0.7564120462870464
54,0,0.4105686988450145
16,1,0.5959338161838162
106,0,0.27876108042284514
6,1,0.5500723443223442
0,1,0.6858363719613719
4,1,0.6687745865245864
0,0,0.04779004329004329
1545,0,0.3768019283777797
7,1,0.7247949618321136
494,0,0.17024492011256714
5,1,0.6054842102342101
0,0,0.417072556528439
13,0,0.36101344652079953
0,0,0.29806758519258514
0,1,0.5516623809197339
285,0,0.41380969030969034
18,0,0.3067695082695082
706,0,0.34864873851638556
60,1,0.801746217834453
0,0,0.35595296125443193
100,0,0.47241117052881776
293,0,0.3349611222111222
0,0,0.32181908369408363
29,1,0.6924223276723276
6,1,0.6353493867243867
53,0,0.3380624236874237
0,0,0.15764590964590966
80,0,0.3967715340215341
5,1,0.7796396740514386
17,1,0.6703753885003885
1,1,0.557795686339804
3,1,0.5988215242359981
15,0,0.4127923995938702
120,0,0.2826602948135456
839,0,0.2876423862515194
86,0,0.3301798340548341
1,1,0.7219187805658395
4,1,0.5847365126703361
8,1,0.7277856130797308
1,0,0.37554284093099893
12,1,0.6261271645021647
85,0,0.44866435319066894
4,1,0.5220502573192202
128,0,0.4613177933177933
96,0,0.31849039849039845
0,0,0.01687394957983193
5,1,0.7884930902430902
32,1,0.7292492229992229
1016,0,0.40498017917754753
21,1,0.5337789987789988
0,0,0.29285348801525257
981,0,0.41993281718281716
0,0,0.2035151098901099
0,0,0.24227521171638816
350,0,0.322177895204211
20,0,0.43861183261183256
55,0,0.47177813852813844
6,1,0.6763790017172367
15,0,0.4388329627888451
0,0,0.1898754105371752
1089,0,0.2730727605727605
1,1,0.631415208157855
242,0,0.3365258091581621
2,1,0.5681805416805418
2503,0,0.3730819940293625
1,1,0.6007644855144854
0,0,0.41628780941280935
56,0,0.3469359072300248
302,0,0.34555750682066483
558,0,0.22344193306693302
4,1,0.746506549006549
5,1,0.5414193306693306
14,1,0.61532702020202
37,1,0.7901042948279791
0,1,0.5612529276279276
0,0,0.38504844132475724
1,1,0.687631325545799
13,0,0.3157787833081951
52,0,0.47643796481296474
2,1,0.5657878371628371
39,0,0.3587963286713286
0,0,0.31727084019986845
38,0,0.4344366503379661
14,1,0.6650337024087024
102,1,0.6676466588966588
251,1,0.6371732989232989
1,0,0.3606143578643579
6,0,0.4365300949050949
0,0,0.05964260739260738
3,1,0.6040930132669263
1,1,0.5677705123823545
2,1,0.7268363025863026
113,0,0.4430368104118104
1,0,0.3817709096459096
23,1,0.7667351537351537
21,1,0.5304570152070152
34,0,0.4092177128427128
19,1,0.5562062047429694
8,0,0.43044543936455704
2,0,0.4344268925518924
0,1,0.6216646964146965
5,1,0.6760889665889664
16,1,0.7414279331779332
0,0,0.21342515856176847
36,1,0.5997451935319581
1943,0,0.34633845978582817
3,0,0.48252947624271153
3,0,0.2559235902985903
2,1,0.5609282261855792
4,0,0.4677828282828284
19,1,0.6104725213297193
11,0,0.4745758971420736
59,1,0.7208640134375428
35,1,0.5138026177039333
5,1,0.7413094128094125
2,1,0.5073960087899718
9,1,0.7463356920856918
14,1,0.7396451428688272
1,0,0.2924360084360084
0,0,0.006704545454545454
39,1,0.751541089629325
743,0,0.3075049322023007
701,0,0.4135112942612941
0,0,0.024793650793650795
1,1,0.7077989622606493
0,1,0.6341369639132798
0,0,0.4408652213799273
14,1,0.5545813565519446
20,0,0.3896845099345101
8,1,0.5330245089018308
39,0,0.3664851953601954
2,0,0.41532188133503917
144,1,0.5603977133977134
4,1,0.6764395082042141
132,1,0.6909379786879787
116,1,0.5090714546891015
62,1,0.5281508532317356
2,1,0.647420634920635
2,1,0.8595619478560655
7,1,0.6099341663238724
0,1,0.7750265176000468
81,0,0.3748386335886336
0,0,0.48244636572577754
133,1,0.5525506625727213
6,0,0.4640504218004219
0,0,0.3359815601065602
54,0,0.22144805267831585
7,1,0.6885050341815048
83,0,0.3659643273393273
120,0,0.38255025530025544
34,0,0.3612516511266511
8,1,0.634206035794271
3,1,0.523112494531612
14,1,0.6342663447663448
18,1,0.7185349650349647
0,0,0.43226257157874803
197,0,0.47902259247460477
2,1,0.9211351426351425
3,1,0.6402639202902362
0,0,0.3100194060325639
375,1,0.6658464174714173
132,1,0.7220721223221223
0,0,0.22785205970500091
7,1,0.792561383061383
0,1,0.6348255888847993
285,0,0.43088042513042524
0,1,0.7999907257774904
61,1,0.6050914322605498
58,1,0.669570059025941
20,0,0.39772109834609837
4,1,0.6801215728715728
6,1,0.7001243070654835
0,1,0.5474568384831543
0,0,0.06774025974025974
4,1,0.5906459512709511
97,1,0.5806237234987236
0,0,0.23861293526734703
16,1,0.5792668279432985
41,0,0.2923650516150516
0,0,0.39637971832089486
1,1,0.5667409442982199
3,1,0.5011667776667776
229,1,0.6086715245538774
12,1,0.799500693750694
0,1,0.5139874937154348
215,0,0.3934541471600296
14,1,0.7022221112221112
21,1,0.6587554512480981
124,1,0.5582670070727347
303,0,0.49128130203130205
42,0,0.4127577159682423
106,1,0.5553636096445692
139,0,0.3729084526584527
4,1,0.7419862914862915
32,0,0.3316493506493506
9,1,0.6985150821400822
10,1,0.7581635407076583
0,1,0.5656482128982129
80,0,0.4870353314985668
17,1,0.6034145576645574
4,1,0.6930598531585374
36,0,0.3296160293954411
348,0,0.37416260785997624
0,1,0.594393485599368
3,0,0.40833288933288925
66,0,0.3858533966033966
38,1,0.5956399842697796
51,0,0.47609937284937276
0,0,0.0833267810620752
0,1,0.5337795260295259
64,0,0.4231030913530914
57,0,0.3838266161942632
71,0,0.41331238206238213
0,0,0.38155164851488393
270,0,0.27847717238042313
0,1,0.5560874680874682
161,1,0.5026259018759018
5,1,0.71196558996559
53,1,0.6017017802458978
143,0,0.33100366137130843
29,1,0.6523274137712994
160,0,0.45880570818070815
124,1,0.5691469739410916
0,0,0.03128403255241491
6,1,0.5795640054390057
0,0,0.012218253968253968
13,0,0.39498001998001997
49,0,0.3757760295260294
25,1,0.5929650488400487
551,0,0.3892179968724087
0,0,0.3243836735160264
2,1,0.6007358775984938
30,1,0.6354577497665731
66,0,0.35170723720723707
51,1,0.511842594539963
0,0,0.007483516483516483
0,1,0.5567205294705294
77,1,0.6751287699228876
6,1,0.6895021963330789
48,1,0.5136850855542804
37,1,0.6699294039294039
5,1,0.5453399378399378
1,0,0.21774469974469976
535,0,0.3289264869547377
0,1,0.6278755133755134
0,0,0.08166280941280939
23,1,0.6210635671518022
1,1,0.755309333210649
4,1,0.7031339216339216
0,0,0.12497129259629254
396,0,0.3821850371850372
2058,0,0.16657009657009658
540,0,0.36601263691588765
8,1,0.6472160062160061
229,0,0.29171444491181325
9,1,0.5953562254738726
45,1,0.6951704092690936
40,1,0.5674058261999438
0,1,0.5022641247641247
28,1,0.6815445453239568
261,0,0.10357732545232548
51,1,0.5416949689027862
1955,0,0.11809596367684602
3,1,0.6008964564846917
4,1,0.6281117746632453
1,1,0.5351839369780547
2,0,0.31956464368964355
0,0,0.3148436285936285
0,0,0.0668490675990676
2,1,0.7409705017205017
0,1,0.613822391518683
1,1,0.5172570525879349
0,0,0.31975471604418976
110,0,0.39551795426795416
331,1,0.6019889971139973
2,0,0.1858281024531025
1,1,0.7653479298479298
0,0,0.30419150294150293
2,1,0.6835424076136989
0,0,0.022835164835164835
40,0,0.45442700763288996
81,1,0.5661401237651238
0,0,0.3579135088767441
1,0,0.24032903697609576
0,0,0.00713020313020313
6,0,0.4720156706039059
785,0,0.3530876068376068
0,0,0.02193406593406593
1,0,0.29465516836105066
3,1,0.8291870629370631
2,1,0.5188613567804745
3,1,0.753889652014652
0,0,0.20232972582972586
0,0,0.04350301659125189
0,0,0.1763939255189255
0,0,0.10031055056055058
2998,0,0.23834716672216666
140,1,0.6313832833832834
0,0,0.008383838383838384
1,1,0.7049398912491018
207,1,0.6089338161838161
4,1,0.6870238666562197
0,1,0.6671916416916417
4,0,0.4931316959184607
0,1,0.5701145659895659
10,1,0.6851391206832383
50,0,0.3408060468942821
687,0,0.2887539543789543
6,1,0.6118243006993006
7,1,0.5647203111216269
0,0,0.2061671702480526
0,0,0.4639392274392273
56,0,0.3337567293817294
0,0,0.15897944496164307
0,0,0.168295732045732
0,0,0.16933377733377733
5,1,0.5309045399045398
0,0,0.46614890664890657
9,1,0.5080656565656565
2,1,0.7229430944872122
0,0,0.16214589169000934
72,1,0.5326421644231243
0,0,0.4363348595848597
0,0,0.02325234487734488
1,0,0.3894641477803241
0,0,0.45219611842405955
76,1,0.5240277875719053
83,0,0.44304782717282726
41,1,0.5820337064895889
0,0,0.40269790421996293
0,0,0.027028860028860027
129,0,0.4177136474636475
3,1,0.8046045621045619
27,0,0.40310649481237704
58,0,0.3498227605727606
1,0,0.4972847879244938
0,0,0.04848096348096349
0,0,0.05429345654345655
0,0,0.3344820179820181
34,0,0.4948456394396797
0,0,0.17066027844704312
3,0,0.45235134254290615
247,0,0.37073658943395776
